Regiao,Cenario,Nos,EnergiaTotalExt_J,EnergiaMedia_J,PDR_Percent,JainIndex,TempoExec_s,LatenciaMedia_s,Enviados,Recebidos,PerdasColisaoExt,PerdasSinalFracoExt,PerdasSaturacaoExt,DR0_SF12,DR1_SF11,DR2_SF10,DR3_SF9,DR4_SF8,DR5_SF7,Semente
BR_64CH,1,1000,301616.368024,301.616368,95.718318,0.988513,182.598011,1.790352,143495,137351,6144,0,0,575,127,101,72,46,79,4
BR_64CH,1,1000,305993.007837,305.993008,95.493882,0.987522,187.932790,1.818191,143516,137049,6467,0,0,584,130,100,74,40,72,5
BR_64CH,1,1000,303925.795784,303.925796,95.690256,0.987616,240.895738,1.806062,143512,137327,6185,0,0,574,136,112,61,50,67,2
BR_64CH,1,1000,303533.605891,303.533606,95.819364,0.988729,247.568139,1.808411,143471,137473,5998,0,0,564,153,111,69,35,68,3
BR_64CH,1,1000,293893.549845,293.893550,96.163899,0.990580,229.420369,1.744354,143479,137975,5504,0,0,549,137,108,77,45,84,7
BR_64CH,1,1000,298911.373693,298.911374,96.524139,0.994656,233.128852,1.775937,143504,138516,4988,0,0,561,139,108,62,55,75,6
BR_64CH,1,1000,296865.233888,296.865234,96.758075,0.995788,229.469280,1.764341,143495,138843,4652,0,0,554,134,122,82,46,62,8
BR_64CH,1,1000,304358.928104,304.358928,96.378195,0.994605,234.421047,1.809865,143492,138295,5197,0,0,568,152,99,77,45,59,9
BR_64CH,1,1000,290412.785602,290.412786,96.623802,0.993881,186.916835,1.730182,143475,138631,4844,0,0,535,148,101,86,57,73,13
BR_64CH,1,1000,308052.268125,308.052268,95.891432,0.989811,191.624606,1.831760,143505,137609,5896,0,0,580,147,107,57,37,72,14
BR_64CH,1,1000,298814.175957,298.814176,96.322930,0.991826,256.962158,1.781754,143511,138234,5277,0,0,553,152,109,71,42,73,10
BR_64CH,1,1000,304370.086335,304.370086,96.420134,0.994716,251.278470,1.810944,143497,138360,5137,0,0,570,145,115,62,35,73,11
BR_64CH,1,1000,301961.384168,301.961384,96.112005,0.991678,193.844205,1.795863,143493,137914,5579,0,0,571,130,119,61,48,71,17
BR_64CH,1,1000,298488.220373,298.488220,96.191100,0.989944,242.134452,1.776486,143506,138040,5466,0,0,552,152,111,66,51,68,12
BR_64CH,1,1000,304560.384515,304.560385,96.275187,0.993724,239.688915,1.815489,143524,138178,5346,0,0,576,137,104,71,44,68,16
